Rat_ID;Text_Review_Count;Average_Rating;Ratings_Count;BookID
1043;21;4.08;364;3531
1044;310;3.78;5856;3532
1045;74;3.41;910;3536
1046;2;3.73;13;3545
1047;0;3.5;4;3554
1048;9;3.89;118;3557
1049;1366;4.1;38411;3562
1050;22;4.24;184;3564
1051;27;3.83;928;3566
1052;8;4.23;63;3574
1053;248;3.88;3760;3577
1054;1447;4.43;98611;3579
1055;188;3.9;6082;3580
1056;554;4.47;24087;3581
1057;54;4.64;1411;3582
1058;32;4.53;2203;3583
1059;71;4.22;2037;3584
1060;4;3.96;18;3585
1061;6;4.26;29;3587
1062;2;4.0;7;3593
1063;8;4.18;119;3595
1064;87;4.33;2184;3597
1065;1;3.5;12;3599
1066;15;3.77;114;3603
1067;92;3.77;925;3604
1068;27;3.38;948;3631
1069;316;4.26;5044;3635
1070;56604;4.13;1585589;3636
1071;218;3.83;2201;3638
1072;135;4.11;1760;3640
1073;201;3.56;1426;3649
1074;64;3.42;406;3650
1075;58;3.17;481;3651
1076;1803;3.51;19308;3656
1077;103;3.51;586;3657
1078;278;3.71;3202;3659
1079;29;3.66;387;3660
1080;60;3.65;583;3661
1081;81;3.66;974;3664
1082;3;3.61;33;3665
1083;3657;3.73;53736;3679
1084;8207;3.79;189652;3682
1085;16;3.37;130;3684
1086;3358;3.96;208684;3685
1087;2662;3.94;31134;3686
1088;21;4.11;170;3687
1089;69;4.17;1122;3688
1090;1585;4.0;25490;3690
1091;891;3.99;21842;3692
1092;220;3.46;2064;3693
1093;70;3.6;1139;3695
1094;2298;3.97;37620;3698
1095;22;3.98;295;3701
1096;109;3.77;1322;3705
1097;220;3.73;2910;3707
1098;576;3.16;9541;3710
1099;5677;3.77;102370;3711
1100;629;3.57;18210;3717
1101;13;4.04;424;3731
1102;3;3.77;12;3732
1103;72;4.2;1031;3733
1104;16;4.18;348;3734
1105;53;3.62;545;3736
1106;26;3.55;644;3738
1107;52;3.84;1360;3743
1108;0;3.8;1;3744
1109;780;3.74;15204;3750
1110;13;4.31;55;3751
1111;0;3.98;0;3754
1112;2823;3.73;48961;3758
1113;639;3.8;16055;3759
1114;428;3.96;14108;3762
1115;211;3.55;5074;3765
1116;43;3.8;572;3768
1117;77;3.92;1361;3769
1118;5;3.91;25;3770
1119;42;3.68;426;3774
1120;26;4.07;210;3776
1121;158;4.02;4461;3782
1122;32;4.0;1351;3784
1123;33;3.64;430;3787
1124;38;3.98;1059;3788
1125;66;4.27;913;3797
1126;54;3.95;377;3798
1127;73;4.01;1410;3799
1128;77;3.97;516;3801
1129;5;3.82;9;3803
1130;7468;3.79;133237;3805
1131;87;3.93;1094;3806
1132;297;3.91;6736;3815
1133;16;3.68;64;3818
1134;16;3.75;369;3820
1135;18;3.71;247;3822
1136;516;3.92;9847;3825
1137;711;3.81;10651;3826
1138;330;3.94;9258;3827
1139;265;3.99;8045;3828
1140;4;3.82;39;3829
1141;374;4.02;10304;3830
1142;76;3.93;495;3831
1143;953;3.93;26375;3832
1144;335;4.0;13801;3833
1145;286;3.68;3793;3834
1146;705;3.87;4956;3835
1147;4087;3.87;160911;3836
1148;5;3.87;71;3837
1149;40;3.87;393;3840
1150;14;3.87;275;3841
1151;2;3.61;21;3842
1152;11;4.0;41;3848
1153;46;4.19;1869;3849
1154;71;3.86;732;3850
1155;41;4.18;2025;3851
1156;62;4.13;3567;3852
1157;270;3.55;6214;3853
1158;1101;3.53;15315;3858
1159;35;4.01;292;3859
1160;9777;3.92;110082;3867
1161;5860;4.17;239652;3869
1162;37;4.21;352;3870
1163;153;4.03;1604;3871
1164;1686;3.76;14820;3872
1165;1087;3.87;38915;3873
1166;69;3.82;302;3875
1167;22;4.07;1816;3886
1168;177;4.15;28789;3895
1169;46;3.51;240;3900
1170;95;3.86;807;3914
1171;0;3.73;4;3916
1172;0;2.88;6;3918
1173;233;3.45;2168;3921
1174;14;4.24;174;3938
1175;15;4.2;237;3939
1176;9;3.45;232;3940
1177;11;4.42;141;3966
1178;1;4.2;21;3967
1179;1;4.17;29;3968
1180;484;3.94;13300;3972
1181;905;4.03;21973;3973
1182;3317;4.07;31711;3974
1183;61;3.75;953;3975
1184;44;3.84;734;3976
1185;1111;4.17;38357;3977
1186;488;3.6;6253;3978
1187;9143;4.18;165862;3985
1188;105;3.46;1097;3986
1189;58;4.25;1101;3997
1190;685;3.31;16483;4006
1191;2046;3.61;47673;4008
1192;2897;4.19;112779;4009
1193;6;3.94;50;4014
1194;76;3.82;844;4023
1195;738;3.7;24618;4031
1196;272;4.06;32337;4035
1197;735;3.6;4213;4043
1198;1;3.59;12;4050
1199;81;3.99;4372;4055
1200;5;3.79;141;4060
1201;4;4.08;38;4066
1202;13449;4.36;282127;4069
1203;44;4.36;391;4070
1204;172;4.1;3958;4075
1205;20;3.79;143;4077
1206;699;4.31;12563;4099
1207;63;3.96;840;4100
1208;118;3.93;832;4104
1209;4;4.42;62;4106
1210;1;3.92;36;4108
1211;197;3.9;1782;4117
1212;78;3.83;608;4119
1213;509;3.99;53749;4122
1214;1401;3.88;37258;4135
1215;463;3.68;6490;4140
1216;61;3.89;518;4144
1217;17;3.7;82;4162
1218;4;3.91;21;4165
1219;25;4.16;216;4167
1220;265;4.01;5642;4191
1221;406;3.77;4202;4200
1222;11;3.77;81;4204
1223;142;3.77;1265;4207
1224;0;3.93;6;4216
1225;2;2.98;34;4221
1226;407;3.84;3645;4223
1227;143;3.89;1192;4227
1228;8;3.71;60;4232
1229;22;3.83;710;4241
1230;1459;3.84;13934;4248
1231;16;3.84;91;4249
1232;190;3.84;3276;4250
1233;50;3.64;533;4251
1234;140;4.56;3141;4256
1235;302;3.88;2636;4259
1236;621;3.73;6828;4260
1237;341;3.56;10066;4261
1238;4;3.68;393;4263
1239;1069;3.74;28830;4264
1240;101;3.94;827;4267
1241;73;3.8;825;4273
1242;63;3.59;450;4277
1243;695;3.73;5723;4278
1244;0;5.0;2;4287
1245;48;3.82;900;4295
1246;46;4.11;327;4300
1247;62;3.82;975;4314
1248;12;3.55;122;4315
1249;3881;3.91;70043;4325
1250;7;4.02;327;4326
1251;2;3.97;98;4329
1252;28;3.9;1313;4331
1253;9;4.0;339;4332
1254;172;4.01;2218;4337
1255;825;3.96;7205;4338
1256;795;4.23;13108;4339
1257;100;3.62;1291;4341
1258;30;4.21;3472;4346
1259;14;3.53;57;4352
1260;7;4.0;27;4359
1261;119;4.29;1505;4360
1262;61;4.12;643;4362
1263;637;3.93;9024;4364
1264;524;3.96;4820;4370
1265;320;4.14;3534;4372
1266;2609;4.35;26524;4373
1267;146;3.99;483;4382
1268;133;3.78;4694;4390
1269;51;4.0;838;4394
1270;639;3.96;7044;4397
1271;5;3.81;30;4398
1272;8;3.96;37;4399
1273;169;4.11;1211;4404
1274;244;3.8;1876;4405
1275;15962;4.11;383045;4407
1276;396;4.37;3942;4408
1277;15;3.98;99;4411
1278;18;4.37;83;4415
1279;116;4.18;679;4417
1280;0;3.22;9;4418
1281;307;4.07;7981;4424
1282;9;3.56;175;4434
1283;91;4.03;1158;4435
1284;70;3.72;667;4436
1285;459;3.98;6256;4451
1286;98;4.05;1314;4454
1287;140;4.36;5906;4465
1288;97;4.23;1073;4472
1289;2237;4.26;33828;4477
1290;13;3.91;109;4479
1291;49;3.57;965;4487
1292;34;3.49;1104;4488
1293;217;3.77;5119;4515
1294;518;3.9;3690;4519
1295;325;3.7;3602;4520
1296;175;4.26;1278;4524
1297;10;3.77;180;4525
1298;30;3.57;308;4540
1299;9;3.98;60;4579
1300;230;3.95;2045;4580
1301;191;3.9;1764;4583
1302;522;3.9;5210;4584
1303;19241;3.98;335477;4588
1304;714;4.04;20695;4591
1305;3;3.86;63;4593
1306;23;3.83;272;4595
1307;880;4.09;11095;4599
1308;527;4.2;28925;4600
1309;33;4.24;348;4601
1310;250;4.1;7823;4602
1311;492;3.46;6441;4605
1312;41;4.07;161;4606
1313;1;3.55;37;4608
1314;452;3.98;5517;4610
1315;142;4.0;3730;4620
1316;45;3.52;606;4623
1317;1;3.97;11;4624
1318;649;4.29;30081;4625
1319;24;3.9;132;4626
1320;7;3.97;162;4627
1321;4808;4.04;82993;4631
1322;471;3.88;11265;4633
1323;24;3.87;186;4637
1324;21;4.26;219;4641
1325;9;3.82;45;4642
1326;6;4.3;43;4651
1327;33;3.63;198;4653
1328;112;3.42;1841;4654
1329;977;3.31;25257;4656
1330;251;3.35;10479;4657
1331;217;3.3;8896;4658
1332;280;3.24;11346;4660
1333;164;4.23;12039;4662
1334;13;4.22;186;4664
1335;1;3.75;8;4666
1336;11;4.0;100;4669
1337;140;3.82;1354;4670
1338;28;3.88;557;4673
1339;58;3.91;258;4674
1340;13;3.91;63;4675
1341;13;3.7;78;4676
1342;245;3.91;2729;4677
1343;228;3.33;1750;4680
1344;222;3.83;5073;4681
1345;162;3.75;3655;4682
1346;179;3.86;5163;4683
1347;447;3.67;6093;4685
1348;50;3.81;506;4686
1349;1175;4.37;23114;4692
1350;142;3.39;2680;4693
1351;44;3.69;921;4695
1352;189;4.1;4360;4696
1353;8;4.32;69;4698
1354;24;4.12;493;4700
1355;37;3.31;418;4703
1356;0;3.57;1;4704
1357;14;3.76;83;4714
1358;80;3.73;549;4717
1359;4;4.42;41;4723
1360;9;3.83;332;4738
1361;34;3.85;893;4739
1362;11;3.97;91;4742
1363;2;3.85;20;4745
1364;1;3.56;16;4746
1365;0;4.23;11;4752
1366;5;3.75;55;4764
1367;9;3.92;259;4767
1368;19;4.14;383;4777
1369;1517;3.99;32091;4796
1370;3909;4.04;96408;4799
1371;25;4.41;884;4801
1372;38;3.83;438;4802
1373;276;3.84;3427;4803
1374;20;3.97;179;4805
1375;1865;3.97;47453;4806
1376;0;3.53;1;4808
1377;2;4.5;10;4812
1378;893;3.6;11751;4813
1379;1;3.27;20;4817
1380;2255;3.87;31384;4820
1381;2;4.44;6;4824
1382;1;4.44;26;4829
1383;743;3.88;11418;4830
1384;46;3.98;364;4832
1385;1613;4.01;22378;4835
1386;354;3.29;6711;4836
1387;326;4.29;7059;4845
1388;6;4.17;111;4864
1389;1607;4.12;61639;4866
1390;121;3.96;1907;4870
1391;103;4.08;3713;4873
1392;619;4.09;12436;4887
1393;10;4.09;97;4888
1394;8421;3.8;311436;4894
1395;871;3.91;46064;4898
1396;8423;3.42;321078;4900
1397;177;3.58;3761;4906
1398;11;3.42;92;4907
1399;2019;3.75;26508;4909
1400;64;4.11;711;4916
1401;2811;3.89;38313;4921
1402;32;3.89;213;4922
1403;8;3.89;52;4924
1404;125;3.89;786;4925
1405;182;4.08;2318;4926
1406;12452;4.14;225397;4929
1407;91;4.32;983;4933
1408;6795;4.32;191531;4934
1409;184;4.32;1673;4935
1410;80;4.32;617;4936
1411;2;4.32;20;4938
1412;202;4.32;1089;4940
1413;0;3.5;4;4942
1414;193;4.44;1455;4943
1415;262;4.29;3945;4944
1416;10;4.32;65;4945
1417;166;4.05;2114;4947
1418;815;3.95;11838;4950
1419;46;3.96;749;4951
1420;6203;4.16;65767;4952
1421;8463;3.68;157572;4953
1422;1463;3.63;25811;4954
1423;659;3.75;12007;4955
1424;38;3.75;488;4956
1425;3;3.97;20;4963
1426;0;4.5;4;4964
1427;8549;4.01;120736;4965
1428;9;3.51;55;4966
1429;2801;4.18;127168;4978
1430;2061;4.07;34339;4979
1431;19056;4.07;1001671;4981
1432;196;4.35;28254;4983
1433;558;3.84;12754;4986
1434;593;3.82;17881;4987
1435;115;3.87;3183;4988
1436;15859;4.17;470858;4989
1437;16;3.96;181;4990
1438;55;4.13;440;4991
1439;38;3.88;618;4997
1440;183;4.14;2583;4999
1441;9;3.68;878;5004
1442;17;4.29;244;5005
1443;5;3.66;50;5008
1444;3332;3.63;52576;5015
1445;10;4.05;34;5027
1446;12;4.05;154;5051
1447;663;3.88;16057;5053
1448;652;3.82;14545;5055
1449;72;3.95;666;5057
1450;0;3.95;3;5061
1451;953;3.97;20892;5062
1452;1;3.58;13;5065
1453;32;3.97;367;5066
1454;5;4.1;336;5069
1455;4;4.12;340;5071
1456;2;4.06;48;5073
1457;27;4.11;248;5077
1458;6152;4.17;69153;5084
1459;7;4.21;28;5089
1460;5139;4.23;173022;5094
1461;282;4.11;2102;5102
1462;59;4.11;529;5104
1463;43499;3.8;2457092;5107
1464;24;3.72;775;5111
1465;4994;3.98;167157;5113
1466;1189;4.11;40629;5114
1467;797;3.92;30012;5128
1468;20014;3.99;1247221;5129
1469;1031;3.83;19668;5130
1470;163;4.19;3266;5131
1471;4;4.3;98;5132
1472;15;4.19;404;5134
1473;210;3.86;9522;5135
1474;149;3.75;2056;5136
1475;217;4.12;4773;5137
1476;7247;3.74;744569;5139
1477;19;4.01;309;5144
1478;6261;3.57;175779;5148
1479;1386;3.88;75494;5157
1480;587;3.69;23170;5158
1481;1472;3.69;43028;5159
1482;437;4.2;17966;5160
1483;1028;3.87;112856;5161
1484;1845;4.06;42695;5167
1485;3407;4.02;227716;5168
1486;5;3.79;38;5169
1487;2159;3.74;74161;5171
1488;2434;3.96;55988;5174
1489;645;3.73;19366;5175
1490;1185;3.69;56320;5176
1491;427;3.69;19073;5179
1492;1229;3.88;25200;5186
1493;1222;3.85;63595;5187
1494;1629;3.7;54119;5190
1495;3860;3.52;78714;5191
1496;1712;3.9;66629;5196
1497;2998;3.95;47143;5197
1498;812;3.8;19927;5198
1499;18;3.34;364;5202
1500;9096;3.88;294348;5203
1501;2553;3.73;87367;5204
1502;1476;3.81;68554;5205
1503;95;3.91;1005;5207
1504;55;3.54;990;5209
1505;501;3.98;4080;5210
1506;7546;4.36;112196;5211
1507;17;3.49;405;5212
1508;210;3.96;3112;5213
1509;383;3.9;3140;5214
1510;316;4.07;3437;5215
1511;143;4.06;1730;5216
1512;5;4.07;90;5217
1513;280;4.03;3420;5219
1514;828;4.06;5773;5220
1515;9;4.18;67;5230
1516;14;4.23;179;5237
1517;35;4.13;1059;5240
1518;54;3.86;483;5249
1519;8;4.26;56;5255
1520;77;3.76;521;5261
1521;4;3.77;41;5272
1522;183;4.45;11903;5289
1523;119;4.24;2695;5294
1524;895;4.04;32946;5296
1525;17179;4.08;760717;5297
1526;91;4.21;2298;5304
1527;52;3.95;545;5305
1528;3738;4.08;56349;5306
1529;25;4.35;371;5307
1530;6198;3.46;160706;5308
1531;149;4.67;2467;5309
1532;22;4.48;959;5310
1533;3;4.13;14;5314
1534;1;3.88;8;5316
1535;381;4.08;3187;5319
1536;1;4.07;10;5321
1537;32;4.43;1304;5322
1538;353;4.05;4359;5327
1539;490;4.05;6671;5328
1540;46;4.05;276;5330
1541;6;4.1;58;5332
1542;33;3.99;291;5337
1543;449;4.14;30393;5338
1544;364;4.01;1729;5342
1545;1706;3.52;41041;5344
1546;4136;3.82;52005;5345
1547;1755;3.87;72294;5346
1548;2361;3.86;89014;5348
1549;1489;3.94;151818;5349
1550;1928;3.92;97474;5350
1551;1813;3.83;89947;5351
1552;1642;3.69;58901;5352
1553;1505;3.73;76085;5354
1554;1705;3.68;68098;5356
1555;3399;3.49;46334;5357
1556;3378;4.01;540910;5358
1557;1978;4.0;367399;5359
1558;3375;3.7;67857;5360
1559;9;3.99;241;5362
1560;11121;4.32;222140;5364
1561;849;3.99;14409;5368
1562;42;3.95;834;5370
1563;189;3.84;4787;5371
1564;64;3.87;2637;5372
1565;5;4.24;76;5373
1566;113;3.82;2221;5374
1567;8;4.0;59;5375
1568;16;3.43;133;5376
1569;7;3.51;41;5396
1570;130;4.39;1004;5402
1571;224;4.08;2841;5404
1572;16;4.34;256;5412
1573;571;4.25;84123;5413
1574;54;4.02;227;5414
1575;130;4.02;1039;5415
1576;61;4.54;13137;5417
1577;35;4.02;178;5419
1578;6;4.02;25;5420
1579;77;4.08;873;5427
1580;8009;4.15;131876;5439
1581;66;3.89;461;5442
1582;1290;3.83;61435;5452
1583;1613;3.81;62199;5453
1584;8;4.04;111;5458
1585;748;4.18;9910;5471
1586;1625;4.28;146659;5472
1587;121;4.18;1322;5477
1588;17;4.18;215;5478
1589;1047;4.16;129179;5479
1590;53;4.16;421;5480
1591;740;3.95;12989;5481
1592;1286;3.99;13353;5485
1593;205;3.99;2580;5486
1594;245;4.46;3347;5488
1595;131;4.1;1192;5490
1596;139;3.81;1282;5497
1597;38;3.82;411;5498
1598;446;3.85;4815;5499
1599;61;4.36;590;5502
1600;93;3.63;809;5503
1601;242;4.27;24181;5508
1602;669;4.29;55487;5509
1603;61;4.06;1320;5513
1604;23;3.99;152;5514
1605;2;3.9;10;5518
1606;9645;4.03;502726;5526
1607;1720;4.09;47324;5527
1608;1;3.45;3;5528
1609;0;4.0;3;5530
1610;13;3.98;256;5534
1611;3685;4.28;106526;5544
1612;7;4.6;78;5545
1613;556;4.27;15700;5548
1614;93;4.25;1874;5550
1615;320;4.24;13463;5552
1616;1;3.4;19;5554
1617;375;3.87;3536;5558
1618;820;4.11;9017;5571
1619;869;3.86;27869;5575
1620;43;4.12;1792;5585
1621;216;3.98;1510;5587
1622;2;3.97;57;5595
1623;5;4.09;114;5598
1624;20;4.06;556;5599
1625;1;4.2;10;5606
1626;21;4.23;286;5635
1627;3;3.67;19;5653
1628;3490;3.99;147748;5659
1629;4;4.14;22;5660
1630;3;3.32;8;5661
1631;105;4.16;970;5665
1632;9;4.14;65;5671
1633;31;3.39;177;5678
1634;397;4.05;2415;5685
1635;55;4.32;443;5691
1636;466;4.35;27027;5693
1637;9;4.31;62;5694
1638;24;3.72;127;5696
1639;118;4.47;10580;5697
1640;99;4.16;2486;5698
1641;159;3.94;3568;5700
1642;0;3.95;11;5712
1643;4;3.95;53;5713
1644;908;4.09;40815;5720
1645;22;3.8;186;5728
1646;252;4.12;2593;5729
1647;4;4.22;86;5735
1648;453;4.13;7072;5736
1649;45;3.93;237;5738
1650;188;3.89;2095;5743
1651;721;4.08;18793;5752
1652;693;4.03;15441;5755
1653;1;3.75;50;5756
1654;9654;4.19;388782;5759
1655;5;3.8;42;5766
1656;2;4.26;27;5770
1657;96;3.84;2288;5776
1658;0;3.22;3;5777
1659;460;4.38;20259;5787
1660;9;4.38;146;5794
1661;2286;3.79;102877;5797
1662;97;3.79;553;5799
1663;34;3.79;296;5800
1664;4058;4.25;234954;5805
1665;561;3.96;15174;5809
1666;1;3.81;5;5810
1667;118;4.15;2980;5812
1668;0;4.03;13;5813
1669;161;3.5;3169;5814
1670;26;4.01;152;5816
1671;43;3.73;371;5821
1672;10;3.7;110;5824
1673;13012;3.93;218195;5826
1674;1;4.2;50;5835
1675;13;3.31;127;5838
1676;7;3.13;37;5843
1677;690;3.77;13147;5845
1678;35;3.61;461;5848
1679;104;3.13;715;5851
1680;301;3.25;3078;5853
1681;33;3.89;279;5855
1682;0;2.0;0;5863
1683;16;4.3;163;5874
1684;2;4.13;54;5875
1685;95;4.38;1588;5877
1686;103;4.16;664;5880
1687;14;4.05;548;5881
1688;14;3.98;644;5882
1689;20;3.89;730;5883
1690;27;3.86;859;5885
1691;82;3.83;1414;5886
1692;5168;4.0;108060;5890
1693;28;4.0;136;5891
1694;15;4.0;122;5893
1695;136;4.0;624;5896
1696;43;4.5;682;5898
1697;16;3.6;146;5901
1698;32871;4.27;2530894;5907
1699;16;4.27;121;5910
1700;5;4.3;169;5911
1701;43;4.27;276;5912
1702;329;4.27;3213;5915
1703;10;3.86;44;5918
1704;210;4.46;5149;5931
1705;1105;4.3;37942;5932
1706;54;4.3;1120;5934
1707;68;4.46;1333;5937
1708;1013;3.57;13022;5942
1709;28;3.67;177;5952
1710;9;4.2;175;5957
1711;8;3.65;71;5966
1712;91;4.19;5019;5969
1713;44;4.33;228;5970
1714;0;3.79;1;5974
1715;89;3.69;824;5975
1716;9;3.83;78;5976
1717;25;3.69;205;5981
1718;146;3.78;710;5984
1719;126;4.21;900;5985
1720;28;4.14;389;5989
1721;0;4.57;75;5991
1722;2;4.56;91;6003
1723;21;4.3;169;6008
1724;0;3.88;11;6038
1725;7;4.16;112;6048
1726;3;3.2;30;6057
1727;99;4.32;3146;6058
1728;49;3.67;350;6066
1729;110;4.25;1130;6069
1730;7;4.2;167;6076
1731;0;4.0;6;6089
1732;142;4.09;1772;6106
1733;53;3.85;662;6107
1734;93;4.2;1422;6109
1735;16;4.34;268;6110
1736;60;4.02;888;6112
1737;114;4.02;1104;6115
1738;29;4.02;590;6129
1739;2819;3.91;59709;6138
1740;44;3.91;349;6140
1741;6;3.91;74;6144
1742;0;4.29;13;6148
1743;9004;3.83;282045;6149
1744;2937;3.9;54558;6150
1745;498;4.28;7551;6151
1746;0;4.58;8;6152
1747;83;4.16;681;6155
1748;18;4.1;137;6156
1749;2;3.95;18;6157
1750;772;3.98;11163;6159
1751;252;4.44;4589;6163
1752;214;3.95;2923;6167
1753;10;4.21;101;6173
1754;900;4.32;29099;6174
1755;67;4.29;1269;6175
1756;169;4.4;3542;6176
1757;34;3.92;601;6180
1758;5;4.11;104;6182
1759;182;3.85;2155;6184
1760;3916;3.84;61545;6192
1761;1029;3.94;18097;6194
1762;139;3.69;1930;6197
1763;183;3.79;3162;6198
1764;261;3.79;4931;6200
1765;207;3.84;2976;6207
1766;164;4.15;2116;6216
1767;926;4.28;7210;6217
1768;51;4.21;496;6218
1769;146;4.29;1803;6219
1770;473;4.02;3831;6220
1771;30;4.15;167;6221
1772;42;3.79;549;6222
1773;9;4.19;48;6224
1774;79;4.18;848;6226
1775;18;4.23;349;6227
1776;19;4.4;275;6230
1777;144;3.88;1552;6240
1778;33;3.88;539;6245
1779;16;3.91;79;6253
1780;2306;4.09;57513;6259
1781;106;4.34;3151;6273
1782;46;3.71;688;6286
1783;34301;3.97;606433;6288
1784;23;4.18;258;6290
1785;78;4.19;6274;6291
1786;21;3.96;448;6293
1787;9026;4.29;161582;6294
1788;1284;4.13;85143;6295
1789;32;4.04;262;6296
1790;76;4.51;2874;6297
1791;28;4.22;180;6298
1792;7;4.35;193;6302
1793;7239;4.13;558799;6310
1794;47;4.33;2760;6311
1795;2;3.86;12;6316
1796;43;4.39;346;6326
1797;65;4.43;2143;6329
1798;121;4.01;4075;6332
1799;22957;3.82;380646;6334
1800;163;3.82;1177;6335
1801;120;3.82;323;6339
1802;13;4.3;118;6340
1803;3;4.28;29;6341
1804;2;4.58;20;6342
1805;1;4.42;10;6343
1806;12;4.04;94;6346
1807;4;4.16;31;6360
1808;120;3.88;1226;6366
1809;167;3.81;1614;6367
1810;334;3.84;2780;6388
1811;2;3.98;37;6407
1812;30;4.05;469;6414
1813;474;3.6;10637;6418
1814;1446;3.72;47315;6419
1815;2502;4.17;117541;6422
1816;1820;4.16;103618;6424
1817;1878;4.17;101730;6425
1818;671;3.68;22251;6426
1819;110;4.25;722;6438
1820;1571;3.75;73757;6440
1821;22;3.96;178;6441
1822;5;3.73;30;6459
1823;37;4.27;242;6460
1824;1112;3.92;32978;6462
1825;113;4.08;835;6466
1826;63;4.18;694;6475
1827;8;3.43;69;6480
1828;37;3.83;354;6482
1829;1;3.7;26;6483
1830;78;3.59;895;6505
1831;15;4.02;253;6511
1832;155;3.86;2152;6524
1833;1295;3.65;23107;6526
1834;47;3.41;422;6527
1835;842;3.68;23630;6528
1836;729;3.78;25822;6530
1837;2123;4.02;193117;6534
1838;16;4.29;476;6536
1839;614;4.04;46084;6537
1840;920;4.05;57415;6539
1841;8;3.78;46;6540
1842;625;3.93;38823;6541
1843;1;4.16;202;6542
1844;598;3.41;10084;6543
1845;2;4.16;30;6544
1846;178;3.88;4278;6545
1847;236;3.89;3721;6546
1848;214;4.22;2762;6549
1849;8;4.73;144;6550
1850;813;3.78;16550;6551
1851;142;3.75;2756;6552
1852;221;3.98;4889;6553
1853;185;3.93;10824;6556
1854;90;3.76;2699;6557
1855;152;3.84;10047;6562
1856;24;4.1;932;6568
1857;301;3.91;28001;6572
1858;945;3.99;42096;6588
1859;6;3.8;123;6595
1860;112;3.55;1166;6611
1861;877;2.82;23409;6613
1862;780;3.41;37514;6614
1863;48;3.41;422;6615
1864;510;4.3;3510;6618
1865;271;4.17;2207;6619
1866;168;4.2;1409;6624
1867;340;4.13;12509;6625
1868;1885;3.94;27137;6628
1869;171;3.82;1844;6635
1870;48;3.55;330;6640
1871;295;2.88;3602;6644
1872;2;4.22;52;6654
1873;205;4.07;3127;6655
1874;2004;4.07;86527;6656
1875;424;4.28;9043;6657
1876;27;3.73;180;6658
1877;8;3.64;803;6659
1878;154;4.18;1164;6660
1879;1934;4.1;45253;6667
1880;525;3.78;13986;6668
1881;1092;3.68;23558;6670
1882;663;4.14;15116;6671
1883;65;3.44;511;6677
1884;992;4.08;17327;6678
1885;23;4.04;307;6680
1886;4733;4.01;328542;6689
1887;1672;4.09;46753;6690
1888;620;3.89;8170;6691
1889;2503;4.05;83723;6693
1890;713;3.82;17232;6694
1891;7012;4.13;159883;6708
1892;8;3.58;67;6721
1893;0;4.03;7;6745
1894;2030;4.25;27674;6748
1895;701;4.07;10633;6749
1896;2406;4.23;32876;6751
1897;1155;3.86;18335;6753
1898;4;3.42;33;6763
1899;33;3.85;297;6764
1900;2;4.06;23;6781
1901;341;4.12;5305;6793
1902;957;4.02;6985;6794
1903;260;3.38;1748;6795
1904;77;3.45;234;6800
1905;20;4.01;308;6810
1906;6;3.75;34;6815
1907;1728;4.05;20880;6819
1908;4;3.74;179;6823
1909;341;4.08;11676;6838
1910;298;4.0;4208;6851
1911;2883;4.15;125114;6854
1912;387;3.67;11968;6855
1913;449;3.7;12152;6856
1914;168;4.31;2983;6857
1915;2082;4.19;108961;6858
1916;2445;3.43;35998;6862
1917;0;3.43;6;6866
1918;543;3.58;8285;6869
1919;1515;3.63;30776;6870
1920;490;3.44;7938;6871
1921;836;3.41;11116;6872
1922;1;3.57;7;6876
1923;0;3.28;5;6896
1924;498;4.1;5541;6899
1925;1;4.1;3;6902
1926;2;3.86;89;6903
1927;2;3.7;22;6904
1928;2;4.27;22;6905
1929;0;3.75;4;6919
1930;11;4.15;61;6925
1931;161;3.7;4171;6932
1932;1;4.14;21;6937
1933;4997;3.95;283199;6952
1934;33;3.95;121;6953
1935;2;3.95;11;6954
1936;195;4.06;4246;6956
1937;11117;4.0;549271;6969
1938;59;3.99;1335;6970
1939;7;3.88;30;6971
1940;66;3.68;1221;6974
1941;5816;3.13;68363;6976
1942;70;3.95;572;6980
1943;231;4.13;2366;6981
1944;76;4.3;782;6984
1945;171;3.86;1033;6987
1946;66;3.71;458;6988
1947;14;3.98;153;6992
1948;29;3.71;169;6994
1949;2;3.88;25;7003
